time,gFx,gFy,gFz,TgF
11.32017937,0.0306,0.0023,0.9906,0.991
11.323266349,0.0288,0.0032,0.9919,0.992
11.326183172,0.0303,0.0052,0.9916,0.992
11.327761714,0.0296,0.0035,0.9933,0.994
11.330121297,0.0286,0.0035,0.9938,0.994
11.332379683,0.0296,0.0030,0.9909,0.991
11.335468954,0.0308,0.0062,0.9911,0.992
11.337227912,0.0288,0.0049,0.9897,0.990
11.340242964,0.0313,0.0062,0.9889,0.989
11.342739995,0.0291,0.0069,0.9902,0.991
11.344901402,0.0323,0.0096,0.9926,0.993
11.346813537,0.0313,0.0098,0.9889,0.989
11.349193172,0.0323,0.0079,0.9899,0.990
11.35255161,0.0318,0.0120,0.9899,0.990
11.353751818,0.0310,0.0113,0.9897,0.990
11.356993693,0.0320,0.0135,0.9892,0.990
11.359217183,0.0349,0.0135,0.9894,0.990
11.361426089,0.0364,0.0125,0.9884,0.989
11.36376687,0.0342,0.0125,0.9909,0.992
11.366113277,0.0352,0.0123,0.9887,0.989
11.368444214,0.0352,0.0157,0.9909,0.992
11.370644162,0.0359,0.0125,0.9923,0.993
11.37865786,0.0364,0.0140,0.9916,0.992
11.379783276,0.0364,0.0142,0.9938,0.995
11.380254787,0.0352,0.0120,0.9928,0.994
11.380641089,0.0367,0.0125,0.9911,0.992
11.383194735,0.0376,0.0123,0.9923,0.993
11.385626141,0.0349,0.0113,0.9943,0.995
11.387555047,0.0345,0.0110,0.9950,0.996
11.398309683,0.0352,0.0120,0.9919,0.993
11.399485151,0.0362,0.0108,0.9936,0.994
11.399915776,0.0369,0.0096,0.9936,0.994
11.400251454,0.0323,0.0062,0.9914,0.992
11.400587547,0.0347,0.0084,0.9923,0.993
11.402249995,0.0337,0.0059,0.9950,0.996
11.406631818,0.0337,0.0057,0.9909,0.991
11.407429735,0.0359,0.0047,0.9931,0.994
11.409419995,0.0352,0.0035,0.9933,0.994
11.411596193,0.0340,0.0049,0.9923,0.993
11.414414266,0.0318,0.0057,0.9936,0.994
11.416332756,0.0303,0.0037,0.9921,0.993
11.419105776,0.0340,0.0049,0.9931,0.994
11.42096411,0.0308,0.0045,0.9926,0.993
11.423550308,0.0298,0.0057,0.9897,0.990
11.425846974,0.0306,0.0054,0.9909,0.991
11.428406193,0.0301,0.0049,0.9882,0.989
11.430716766,0.0293,0.0062,0.9892,0.990
11.433005256,0.0291,0.0062,0.9923,0.993
11.435949006,0.0301,0.0059,0.9916,0.992
11.437871662,0.0306,0.0042,0.9921,0.993
11.440463849,0.0303,0.0052,0.9919,0.992
11.442829839,0.0306,0.0074,0.9909,0.991
11.445531089,0.0313,0.0067,0.9904,0.991
11.447580516,0.0315,0.0067,0.9906,0.991
11.449963016,0.0332,0.0074,0.9902,0.991
11.452253276,0.0337,0.0089,0.9902,0.991
11.456728224,0.0337,0.0069,0.9880,0.989
11.457630204,0.0342,0.0076,0.9899,0.991
11.459708172,0.0335,0.0076,0.9897,0.990
11.462052704,0.0345,0.0089,0.9887,0.989
11.46460661,0.0359,0.0089,0.9909,0.992
11.466614526,0.0352,0.0069,0.9875,0.988
11.469053901,0.0337,0.0089,0.9906,0.991
11.473510881,0.0337,0.0086,0.9909,0.991
11.474525412,0.0335,0.0101,0.9914,0.992
11.478555412,0.0342,0.0076,0.9899,0.991
11.479098849,0.0349,0.0074,0.9892,0.990
11.482365933,0.0342,0.0091,0.9916,0.992
11.483484006,0.0332,0.0101,0.9923,0.993
11.486315464,0.0330,0.0101,0.9916,0.992
11.490502547,0.0337,0.0069,0.9931,0.994
11.491417964,0.0345,0.0096,0.9926,0.993
11.493340776,0.0357,0.0086,0.9928,0.994
11.495741141,0.0332,0.0089,0.9936,0.994
11.498942287,0.0342,0.0089,0.9926,0.993
11.50012937,0.0313,0.0045,0.9906,0.991
11.502612287,0.0327,0.0064,0.9904,0.991
11.512037391,0.0325,0.0062,0.9911,0.992
11.513317391,0.0315,0.0067,0.9916,0.992
11.51380687,0.0315,0.0062,0.9921,0.993
11.514369162,0.0320,0.0076,0.9906,0.991
11.516188797,0.0318,0.0059,0.9904,0.991
11.51717536,0.0327,0.0084,0.9902,0.991
11.519647287,0.0298,0.0093,0.9916,0.992
11.532014995,0.0320,0.0074,0.9902,0.991
11.533139318,0.0330,0.0074,0.9916,0.992
11.533555464,0.0323,0.0089,0.9892,0.990
11.533916141,0.0313,0.0076,0.9911,0.992
11.534395985,0.0327,0.0074,0.9904,0.991
11.534758901,0.0320,0.0096,0.9914,0.992
11.53640687,0.0313,0.0091,0.9923,0.993
11.539668224,0.0293,0.0074,0.9938,0.994
11.541210256,0.0306,0.0064,0.9909,0.991
11.543634266,0.0315,0.0067,0.9921,0.993
11.54582437,0.0332,0.0071,0.9921,0.993
11.548812391,0.0325,0.0079,0.9950,0.996
11.550540047,0.0315,0.0069,0.9916,0.992
11.55311187,0.0318,0.0071,0.9921,0.993
11.556978329,0.0318,0.0071,0.9943,0.995
11.55827411,0.0318,0.0062,0.9926,0.993
11.560570412,0.0337,0.0086,0.9941,0.995
11.562956089,0.0296,0.0064,0.9894,0.990
11.565255256,0.0313,0.0089,0.9938,0.994
11.567450204,0.0323,0.0069,0.9941,0.995
11.569857079,0.0301,0.0076,0.9933,0.994
11.573572599,0.0296,0.0049,0.9926,0.993
11.575605724,0.0151,0.0054,0.9953,0.995
11.577337495,0.0364,0.0093,0.9855,0.986
11.580956401,0.0393,0.0067,0.9858,0.987
11.581775933,0.0249,0.0086,0.9926,0.993
11.584853433,0.0284,0.0074,0.9914,0.992
11.586776089,0.0308,0.0079,0.9950,0.996
11.590543224,0.0323,0.0074,0.9945,0.995
11.591516401,0.0323,0.0045,0.9950,0.996
11.594239058,0.0337,0.0071,0.9928,0.993
11.596533589,0.0345,0.0098,0.9911,0.992
11.598708901,0.0357,0.0069,0.9894,0.990
11.601042339,0.0325,0.0067,0.9894,0.990
11.603394787,0.0308,0.0035,0.9902,0.991
11.607131506,0.0327,0.0059,0.9919,0.992
11.608273797,0.0359,0.0084,0.9921,0.993
11.61083812,0.0345,0.0076,0.9894,0.990
11.613211818,0.0349,0.0086,0.9921,0.993
11.615691714,0.0325,0.0091,0.9902,0.991
11.617751089,0.0330,0.0132,0.9906,0.991
11.620378485,0.0362,0.0113,0.9897,0.990
11.623593537,0.0301,0.0081,0.9882,0.989
11.625572131,0.0303,0.0052,0.9899,0.990
11.627418068,0.0293,0.0071,0.9914,0.992
11.630010412,0.0308,0.0062,0.9938,0.994
11.632267078,0.0337,0.0093,0.9955,0.996
11.634943016,0.0342,0.0101,0.9916,0.992
11.637258224,0.0379,0.0096,0.9889,0.990
11.645135776,0.0379,0.0096,0.9894,0.990
11.646336401,0.0352,0.0067,0.9875,0.988
11.647638953,0.0342,0.0054,0.9855,0.986
11.648093849,0.0327,0.0059,0.9880,0.989
11.649361974,0.0318,0.0067,0.9899,0.990
11.651783849,0.0330,0.0084,0.9882,0.989
11.653953016,0.0347,0.0067,0.9921,0.993
11.664868953,0.0340,0.0045,0.9948,0.995
11.665813433,0.0340,0.0052,0.9914,0.992
11.666177183,0.0320,0.0067,0.9931,0.994
11.666478589,0.0352,0.0057,0.9911,0.992
11.666779891,0.0337,0.0052,0.9909,0.991
11.668683797,0.0320,0.0067,0.9936,0.994
11.670516401,0.0296,0.0047,0.9928,0.993
11.672925412,0.0315,0.0047,0.9923,0.993
11.675320412,0.0347,0.0054,0.9933,0.994
11.67782286,0.0352,0.0062,0.9916,0.992
11.680111662,0.0359,0.0086,0.9909,0.992
11.682312964,0.0364,0.0086,0.9904,0.991
11.685052703,0.0379,0.0093,0.9911,0.992
11.687243485,0.0315,0.0079,0.9884,0.989
11.689609006,0.0337,0.0074,0.9899,0.991
11.69217036,0.0337,0.0091,0.9880,0.989
11.694763901,0.0320,0.0118,0.9899,0.990
11.696825672,0.0332,0.0074,0.9933,0.994
11.699022443,0.0325,0.0103,0.9931,0.994
11.701579266,0.0337,0.0093,0.9941,0.995
11.703942339,0.0357,0.0067,0.9926,0.993
11.706798849,0.0327,0.0052,0.9909,0.991
11.709186193,0.0323,0.0064,0.9911,0.992
11.711305672,0.0310,0.0054,0.9902,0.991
11.713938797,0.0320,0.0059,0.9916,0.992
11.716087287,0.0327,0.0042,0.9909,0.991
11.71837562,0.0325,0.0052,0.9906,0.991
11.720795568,0.0345,0.0071,0.9911,0.992
11.723429787,0.0396,0.0098,0.9906,0.991
11.725958901,0.0384,0.0128,0.9980,0.999
11.728250047,0.0359,0.0113,0.9994,1.000
11.730470256,0.0310,0.0074,0.9943,0.995
11.732803537,0.0303,0.0067,0.9936,0.994
11.73564437,0.0332,0.0081,0.9884,0.989
11.73769187,0.0364,0.0084,0.9882,0.989
11.745268745,0.0357,0.0071,0.9902,0.991
11.746360776,0.0313,0.0079,0.9916,0.992
11.746775516,0.0293,0.0062,0.9916,0.992
11.747395516,0.0301,0.0091,0.9928,0.993
11.749939214,0.0342,0.0103,0.9921,0.993
11.752493381,0.0354,0.0106,0.9906,0.991
11.765144578,0.0345,0.0110,0.9916,0.992
11.765929578,0.0340,0.0115,0.9916,0.992
11.766174214,0.0347,0.0106,0.9953,0.996
11.766386766,0.0323,0.0123,0.9902,0.991
11.76658661,0.0352,0.0089,0.9880,0.989
11.766782026,0.0345,0.0091,0.9880,0.989
11.769106245,0.0327,0.0086,0.9872,0.988
11.771319578,0.0330,0.0062,0.9870,0.988
11.773693693,0.0327,0.0074,0.9875,0.988
11.776434058,0.0318,0.0042,0.9887,0.989
11.778654891,0.0337,0.0074,0.9923,0.993
11.781092495,0.0306,0.0049,0.9916,0.992
11.78323161,0.0298,0.0020,0.9955,0.996
11.785574006,0.0318,0.0003,0.9948,0.995
11.787959735,0.0286,0.0013,0.9950,0.995
11.790519526,0.0291,-0.0002,0.9926,0.993
11.793096089,0.0298,0.0015,0.9936,0.994
11.795422183,0.0284,0.0003,0.9931,0.993
11.797691193,0.0284,0.0020,0.9889,0.989
11.799894735,0.0288,0.0013,0.9894,0.990
11.802455099,0.0284,0.0037,0.9909,0.991
11.807287339,0.0271,0.0035,0.9904,0.991
11.808254058,0.0286,0.0071,0.9902,0.991
11.809842964,0.0301,0.0076,0.9904,0.991
11.812244005,0.0298,0.0103,0.9892,0.990
11.814954995,0.0315,0.0113,0.9941,0.995
11.816943328,0.0296,0.0118,0.9914,0.992
11.819526922,0.0301,0.0118,0.9914,0.992
11.823746401,0.0325,0.0118,0.9914,0.992
11.824800672,0.0310,0.0118,0.9919,0.992
11.82740713,0.0293,0.0128,0.9921,0.993
11.829012808,0.0323,0.0113,0.9909,0.991
11.831396297,0.0306,0.0120,0.9933,0.994
11.833623641,0.0340,0.0142,0.9899,0.991
11.836359943,0.0349,0.0137,0.9902,0.991
11.840932964,0.0337,0.0140,0.9914,0.992
11.841970568,0.0354,0.0118,0.9906,0.991
11.843308224,0.0384,0.0125,0.9919,0.993
11.845872547,0.0381,0.0101,0.9909,0.992
11.848179474,0.0379,0.0101,0.9933,0.994
11.850422495,0.0379,0.0084,0.9941,0.995
11.852871141,0.0367,0.0079,0.9953,0.996
11.856345151,0.0374,0.0052,0.9955,0.996
11.859403953,0.0364,0.0052,0.9975,0.998
11.86022812,0.0367,0.0020,0.9943,0.995
11.862611245,0.0386,0.0020,0.9911,0.992
11.864976089,0.0371,0.0023,0.9943,0.995
11.86722687,0.0359,0.0003,0.9953,0.996
11.86978463,0.0347,0.0025,0.9953,0.996
11.872952547,0.0354,0.0042,0.9941,0.995
11.875513797,0.0330,0.0049,0.9928,0.993
11.877594162,0.0325,0.0049,0.9919,0.992
11.879173693,0.0347,0.0032,0.9906,0.991
11.881551818,0.0325,0.0032,0.9928,0.993
11.88374088,0.0318,0.0040,0.9892,0.990
11.886351089,0.0327,0.0057,0.9902,0.991
11.890857287,0.0340,0.0069,0.9884,0.989
11.891311662,0.0306,0.0069,0.9880,0.988
11.893746349,0.0320,0.0057,0.9867,0.987
11.895985151,0.0310,0.0069,0.9872,0.988
11.898199735,0.0315,0.0047,0.9875,0.988
11.900643589,0.0332,0.0059,0.9858,0.986
11.902890255,0.0325,0.0071,0.9843,0.985
11.906036193,0.0315,0.0071,0.9880,0.988
11.908032599,0.0325,0.0049,0.9894,0.990
11.910313641,0.0310,0.0054,0.9889,0.989
11.912719683,0.0291,0.0052,0.9872,0.988
11.915567547,0.0279,0.0054,0.9892,0.990
11.91750562,0.0303,0.0062,0.9928,0.993
11.919889839,0.0281,0.0047,0.9938,0.994
11.923167495,0.0301,0.0054,0.9943,0.995
11.925347599,0.0315,0.0067,0.9938,0.994
11.927335464,0.0288,0.0052,0.9923,0.993
11.929602287,0.0284,0.0059,0.9936,0.994
11.93187963,0.0330,0.0074,0.9899,0.990
11.934461505,0.0342,0.0067,0.9911,0.992
11.937106089,0.0310,0.0103,0.9914,0.992
11.940313016,0.0320,0.0101,0.9923,0.993
11.941708172,0.0332,0.0096,0.9955,0.996
11.944367391,0.0320,0.0103,0.9941,0.995
11.946552026,0.0320,0.0103,0.9931,0.994
11.948750099,0.0335,0.0110,0.9943,0.995
11.951151714,0.0347,0.0113,0.9909,0.992
11.953463276,0.0335,0.0115,0.9899,0.991
11.957306766,0.0332,0.0125,0.9904,0.991
11.958659995,0.0342,0.0132,0.9955,0.996
11.960994058,0.0340,0.0135,0.9928,0.994
11.963278328,0.0320,0.0128,0.9948,0.995
11.965783537,0.0354,0.0140,0.9921,0.993
11.96804911,0.0367,0.0130,0.9919,0.993
11.970290047,0.0364,0.0137,0.9911,0.992
11.973627651,0.0359,0.0113,0.9904,0.991
11.975622026,0.0381,0.0118,0.9916,0.992
11.977777703,0.0386,0.0123,0.9916,0.992
11.980105464,0.0379,0.0130,0.9926,0.993
11.982298589,0.0381,0.0113,0.9921,0.993
11.985431401,0.0359,0.0091,0.9926,0.993
11.987168328,0.0374,0.0103,0.9958,0.997
11.992807391,0.0347,0.0091,0.9923,0.993
11.99347161,0.0357,0.0093,0.9923,0.993
11.994609578,0.0340,0.0076,0.9928,0.993
11.996860099,0.0332,0.0057,0.9938,0.994
11.999017026,0.0332,0.0062,0.9919,0.992
12.00151088,0.0327,0.0079,0.9909,0.991
12.003913849,0.0332,0.0059,0.9931,0.994
12.011937078,0.0327,0.0059,0.9911,0.992
12.01312687,0.0306,0.0064,0.9894,0.990
12.013636714,0.0298,0.0042,0.9899,0.990
12.014242495,0.0325,0.0035,0.9875,0.988
12.016111349,0.0308,0.0032,0.9906,0.991
12.019263589,0.0284,0.0035,0.9902,0.991
12.021035933,0.0315,0.0042,0.9894,0.990
12.030463745,0.0288,0.0032,0.9892,0.990
12.031473589,0.0306,0.0003,0.9904,0.991
12.031895047,0.0308,0.0001,0.9899,0.990
12.032237755,0.0306,0.0008,0.9870,0.987
12.032742339,0.0298,0.0015,0.9887,0.989
12.035438068,0.0327,0.0008,0.9906,0.991
12.037400568,0.0303,0.0003,0.9911,0.992
12.039939422,0.0310,-0.0002,0.9928,0.993
12.04228562,0.0323,0.0035,0.9899,0.990
12.04486687,0.0325,0.0025,0.9928,0.993
12.047113797,0.0337,0.0027,0.9914,0.992
12.049263589,0.0345,0.0035,0.9904,0.991
12.051825776,0.0325,0.0052,0.9926,0.993
12.054269214,0.0315,0.0067,0.9938,0.994
12.057196453,0.0313,0.0091,0.9941,0.995
12.059147443,0.0337,0.0098,0.9914,0.992
12.061604266,0.0337,0.0108,0.9923,0.993
12.063865828,0.0342,0.0120,0.9916,0.992
12.066226505,0.0335,0.0128,0.9936,0.994
12.068563589,0.0345,0.0142,0.9916,0.992
12.070928172,0.0332,0.0142,0.9902,0.991
12.073727287,0.0335,0.0145,0.9928,0.994
12.075980828,0.0354,0.0140,0.9914,0.992
12.078313693,0.0367,0.0154,0.9914,0.992
12.08063713,0.0352,0.0142,0.9941,0.995
12.08290786,0.0335,0.0157,0.9941,0.995
12.085287703,0.0330,0.0150,0.9950,0.996
12.08767588,0.0337,0.0103,0.9928,0.993
12.090908589,0.0371,0.0106,0.9955,0.996
12.092814057,0.0335,0.0113,0.9948,0.995
12.095355307,0.0357,0.0096,0.9953,0.996
12.097277495,0.0347,0.0069,0.9936,0.994
12.099710151,0.0345,0.0062,0.9950,0.996
12.102142495,0.0359,0.0091,0.9960,0.997
12.104805151,0.0357,0.0064,0.9955,0.996
12.107258797,0.0330,0.0062,0.9960,0.997
12.109543589,0.0349,0.0052,0.9923,0.993
12.111772912,0.0345,0.0025,0.9941,0.995
12.114190568,0.0325,0.0052,0.9950,0.996
12.116547339,0.0364,0.0047,0.9914,0.992
12.119069474,0.0347,0.0030,0.9899,0.991
12.121277235,0.0342,0.0032,0.9911,0.992
12.124193589,0.0330,0.0047,0.9909,0.991
12.126655203,0.0332,0.0054,0.9902,0.991
12.128819735,0.0315,0.0049,0.9870,0.987
12.130992755,0.0318,0.0052,0.9882,0.989
12.13356036,0.0310,0.0054,0.9877,0.988
12.135896141,0.0323,0.0032,0.9892,0.990
12.139542651,0.0288,0.0005,0.9880,0.988
12.140725203,0.0301,0.0032,0.9860,0.986
12.14309437,0.0320,0.0025,0.9860,0.987
12.146286766,0.0323,0.0027,0.9848,0.985
12.148003485,0.0349,0.0064,0.9814,0.982
12.150333953,0.0327,0.0052,0.9877,0.988
12.152459266,0.0342,0.0091,0.9897,0.990
12.155141349,0.0325,0.0089,0.9884,0.989
12.162263953,0.0337,0.0076,0.9880,0.989
12.162929682,0.0293,0.0071,0.9897,0.990
12.16320338,0.0318,0.0062,0.9902,0.991
12.164857703,0.0327,0.0079,0.9867,0.987
12.16701088,0.0318,0.0096,0.9865,0.987
12.170550776,0.0298,0.0069,0.9887,0.989
12.17670088,0.0310,0.0071,0.9892,0.990
12.177366245,0.0296,0.0067,0.9902,0.991
12.177679005,0.0298,0.0089,0.9897,0.990
12.179031662,0.0310,0.0071,0.9902,0.991
12.181388068,0.0323,0.0093,0.9916,0.992
12.183600828,0.0323,0.0089,0.9928,0.993
12.186114266,0.0323,0.0106,0.9921,0.993
12.189691766,0.0354,0.0093,0.9941,0.995
12.19118786,0.0340,0.0091,0.9936,0.994
12.193471818,0.0340,0.0103,0.9945,0.995
12.195881089,0.0381,0.0128,0.9938,0.995
12.19807036,0.0374,0.0115,1.0009,1.002
12.200657026,0.0398,0.0106,0.9977,0.999
12.202962547,0.0401,0.0125,0.9963,0.997
12.206789214,0.0420,0.0106,0.9992,1.000
12.207946922,0.0415,0.0115,0.9989,1.000
12.210180932,0.0413,0.0096,1.0009,1.002
12.212655255,0.0420,0.0101,1.0019,1.003
12.215024891,0.0413,0.0089,0.9992,1.000
12.217181974,0.0403,0.0076,0.9987,1.000
12.21956562,0.0411,0.0081,0.9977,0.999
12.223444839,0.0403,0.0079,0.9975,0.998
12.224890568,0.0379,0.0057,0.9960,0.997
12.227050776,0.0391,0.0076,0.9948,0.996
12.229297599,0.0391,0.0059,0.9914,0.992
12.231543276,0.0364,0.0054,0.9919,0.993
12.234212964,0.0364,0.0047,0.9916,0.992
12.23639588,0.0352,0.0069,0.9897,0.990
12.24001463,0.0342,0.0062,0.9882,0.989
12.241596662,0.0335,0.0067,0.9870,0.988
12.243846714,0.0327,0.0079,0.9872,0.988
12.246145828,0.0303,0.0076,0.9858,0.986
12.248475516,0.0303,0.0079,0.9833,0.984
12.250808797,0.0301,0.0081,0.9826,0.983
12.253192912,0.0303,0.0091,0.9845,0.985
12.256832443,0.0284,0.0093,0.9853,0.986
12.258564839,0.0303,0.0081,0.9840,0.985
12.260702599,0.0310,0.0101,0.9850,0.986
12.262922182,0.0296,0.0076,0.9848,0.985
12.265217495,0.0286,0.0064,0.9865,0.987
12.267518172,0.0310,0.0081,0.9880,0.988
12.269957547,0.0310,0.0079,0.9909,0.991
12.273751505,0.0323,0.0057,0.9889,0.989
12.275391505,0.0315,0.0059,0.9931,0.994
12.277315412,0.0342,0.0067,0.9928,0.993
12.279729109,0.0337,0.0025,0.9943,0.995
12.282103953,0.0342,0.0023,0.9931,0.994
12.284804214,0.0349,0.0047,0.9970,0.998
12.286924995,0.0364,0.0047,0.9958,0.996
12.289582182,0.0362,0.0074,0.9958,0.996
12.292196818,0.0354,0.0054,0.9953,0.996
12.294317651,0.0342,0.0042,0.9926,0.993
12.296598901,0.0342,0.0025,0.9902,0.991
12.298875151,0.0320,0.0035,0.9897,0.990
12.301158328,0.0301,0.0030,0.9862,0.987
12.303470984,0.0332,0.0027,0.9928,0.993
12.307863849,0.0286,0.0040,0.9919,0.992
12.309094943,0.0323,0.0052,0.9906,0.991
12.311035307,0.0325,0.0052,0.9933,0.994
12.313431401,0.0323,0.0062,0.9906,0.991
12.315726037,0.0318,0.0054,0.9931,0.994
12.318108901,0.0352,0.0071,0.9926,0.993
12.320658224,0.0332,0.0059,0.9931,0.994
12.323088224,0.0337,0.0057,0.9950,0.996
12.325416089,0.0330,0.0057,0.9931,0.994
12.327659839,0.0325,0.0054,0.9928,0.993
12.330143484,0.0352,0.0067,0.9914,0.992
12.33255437,0.0332,0.0076,0.9919,0.992
12.334822703,0.0345,0.0047,0.9921,0.993
12.337246193,0.0347,0.0067,0.9877,0.988
12.340604839,0.0337,0.0074,0.9899,0.991
12.342538849,0.0323,0.0098,0.9904,0.991
12.344917287,0.0332,0.0086,0.9882,0.989
12.346714891,0.0323,0.0091,0.9880,0.989
12.349171349,0.0313,0.0091,0.9865,0.987
12.351438797,0.0320,0.0113,0.9914,0.992
12.35392687,0.0342,0.0120,0.9894,0.990
12.356682078,0.0347,0.0137,0.9882,0.989
12.359108016,0.0325,0.0140,0.9892,0.990
12.36115437,0.0357,0.0147,0.9921,0.993
12.363575672,0.0345,0.0135,0.9909,0.992
12.365978589,0.0349,0.0132,0.9916,0.992
12.368880255,0.0354,0.0135,0.9928,0.994
12.371150307,0.0379,0.0132,0.9914,0.992
12.373778537,0.0345,0.0110,0.9965,0.997
12.376094526,0.0359,0.0098,0.9938,0.995
12.378135099,0.0349,0.0118,0.9953,0.996
12.380436609,0.0342,0.0096,0.9958,0.996
12.382836453,0.0374,0.0062,0.9972,0.998
12.385190828,0.0359,0.0052,0.9967,0.997
12.387625568,0.0367,0.0047,0.9977,0.998
12.390236974,0.0364,0.0040,0.9953,0.996
12.392551037,0.0359,0.0040,0.9936,0.994
12.394880672,0.0345,0.0040,0.9945,0.995
12.397239682,0.0345,0.0015,0.9928,0.993
12.399708953,0.0330,0.0047,0.9958,0.996
12.402261401,0.0349,0.0027,0.9914,0.992
12.404906245,0.0340,0.0023,0.9928,0.993
12.408512339,0.0296,0.0018,0.9916,0.992
12.409580255,0.0318,0.0032,0.9897,0.990
12.411671037,0.0323,0.0020,0.9894,0.990
12.414296245,0.0325,0.0076,0.9904,0.991
12.416589109,0.0335,0.0089,0.9899,0.991
12.418917287,0.0330,0.0081,0.9877,0.988
12.42124463,0.0337,0.0079,0.9897,0.990
12.423724214,0.0347,0.0108,0.9894,0.990
12.426300099,0.0340,0.0101,0.9872,0.988
12.428415984,0.0330,0.0123,0.9923,0.993
12.430786193,0.0349,0.0135,0.9887,0.989
12.43307713,0.0367,0.0118,0.9882,0.989
12.43574088,0.0357,0.0115,0.9897,0.990
12.438158901,0.0347,0.0123,0.9902,0.991
12.440754266,0.0345,0.0106,0.9909,0.992
12.443091557,0.0330,0.0101,0.9909,0.991
12.445263901,0.0347,0.0089,0.9892,0.990
12.447484474,0.0352,0.0079,0.9906,0.991
12.449774318,0.0327,0.0074,0.9909,0.991
12.452198953,0.0354,0.0054,0.9911,0.992
12.454930359,0.0337,0.0064,0.9948,0.995
12.457414214,0.0330,0.0035,0.9923,0.993
12.459922234,0.0337,0.0054,0.9936,0.994
12.462220099,0.0342,0.0035,0.9931,0.994
12.464747182,0.0335,0.0040,0.9931,0.994
12.46678713,0.0330,0.0042,0.9919,0.992
12.469266141,0.0320,0.0052,0.9938,0.994
12.47163713,0.0327,0.0018,0.9909,0.991
12.475125932,0.0320,0.0040,0.9902,0.991
12.476623797,0.0332,0.0030,0.9904,0.991
12.478787234,0.0330,0.0040,0.9923,0.993
12.481169266,0.0310,0.0062,0.9904,0.991
12.483563172,0.0335,0.0069,0.9887,0.989
12.486257495,0.0332,0.0047,0.9870,0.988
12.490333641,0.0327,0.0084,0.9867,0.987
12.491943432,0.0318,0.0074,0.9877,0.988
12.493541453,0.0313,0.0067,0.9882,0.989
12.495719995,0.0313,0.0081,0.9884,0.989
12.498039734,0.0325,0.0089,0.9894,0.990
12.500407911,0.0332,0.0059,0.9899,0.990
12.502939057,0.0325,0.0086,0.9904,0.991
12.506327495,0.0315,0.0096,0.9892,0.990
12.508797599,0.0313,0.0081,0.9911,0.992
12.510083172,0.0308,0.0081,0.9909,0.991
12.512452286,0.0315,0.0096,0.9926,0.993
12.515572391,0.0320,0.0096,0.9928,0.993
12.517378901,0.0303,0.0086,0.9923,0.993
12.52014812,0.0323,0.0064,0.9953,0.996
12.523219474,0.0325,0.0071,0.9970,0.998
12.526019734,0.0340,0.0071,0.9987,0.999
12.526919318,0.0335,0.0064,0.9970,0.998
12.529272599,0.0325,0.0079,0.9977,0.998
12.53157213,0.0349,0.0076,0.9943,0.995
12.533882599,0.0330,0.0081,0.9965,0.997
12.536965516,0.0335,0.0074,0.9943,0.995
12.540526401,0.0313,0.0086,0.9948,0.995
12.54120463,0.0352,0.0076,0.9943,0.995
12.543699578,0.0345,0.0054,0.9943,0.995
12.546110776,0.0342,0.0093,0.9938,0.994
12.54842338,0.0367,0.0096,0.9931,0.994
12.551014109,0.0340,0.0081,0.9914,0.992
12.553400151,0.0349,0.0081,0.9931,0.994
12.556801557,0.0345,0.0096,0.9926,0.993
12.557933745,0.0347,0.0096,0.9909,0.992
12.560627339,0.0349,0.0106,0.9902,0.991
12.562821401,0.0379,0.0103,0.9916,0.992
12.565347078,0.0381,0.0096,0.9889,0.990
12.56765463,0.0376,0.0089,0.9923,0.993
12.569985516,0.0391,0.0106,0.9894,0.990
12.57511562,0.0381,0.0084,0.9902,0.991
12.577094839,0.0376,0.0084,0.9897,0.990
12.577373849,0.0369,0.0086,0.9894,0.990
12.579935672,0.0374,0.0071,0.9892,0.990
12.588885151,0.0376,0.0079,0.9887,0.989
12.589665359,0.0379,0.0067,0.9906,0.991
12.590186661,0.0369,0.0037,0.9894,0.990
12.592549474,0.0337,0.0064,0.9899,0.991
12.593005672,0.0352,0.0086,0.9884,0.989
12.59457838,0.0345,0.0081,0.9906,0.991
12.596634318,0.0352,0.0069,0.9880,0.989
12.598938536,0.0337,0.0079,0.9904,0.991
12.601330411,0.0330,0.0064,0.9862,0.987
12.603519578,0.0325,0.0071,0.9889,0.989
12.606193693,0.0318,0.0084,0.9889,0.989
12.608988484,0.0318,0.0106,0.9867,0.987
12.610908745,0.0325,0.0074,0.9897,0.990
12.613145411,0.0320,0.0101,0.9887,0.989
12.61624338,0.0327,0.0101,0.9897,0.990
12.618028589,0.0264,0.0084,0.9906,0.991
12.62041838,0.0159,0.0032,0.9906,0.991
12.622861089,0.0071,0.0001,0.9897,0.990
12.62554213,0.0112,-0.0002,0.9838,0.984
12.627820411,0.0166,0.0001,0.9797,0.980
12.630347443,0.0262,0.0042,0.9782,0.979
12.632279109,0.0323,0.0091,0.9806,0.981
12.635175828,0.0364,0.0113,0.9848,0.986
12.637376922,0.0369,0.0135,0.9894,0.990
12.639654734,0.0384,0.0137,0.9914,0.992
12.642141974,0.0371,0.0123,0.9928,0.994
12.644872026,0.0349,0.0103,0.9919,0.993
12.646860307,0.0291,0.0079,0.9948,0.995
12.649017339,0.0286,0.0091,0.9955,0.996
12.651298328,0.0284,0.0054,0.9897,0.990
12.653744943,0.0274,0.0037,0.9892,0.990
12.657047495,0.0271,0.0054,0.9897,0.990
12.658917859,0.0262,0.0032,0.9889,0.989
